antecedent,consequent,confidence,coverage,leverage,lift,strength,support
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.47706422018348627,0.043942753477121545,0.005143769862902825,1.32514871015133,8.192660550458715,52
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG PINK POLKADOT,0.5568181818181818,0.043942753477121545,0.004550795540023715,1.2993297271872057,12.079545454545455,54
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.8214285714285714,0.043942753477121545,0.004204453678421581,1.200679771024497,30.303571428571427,85
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.46788990825688076,0.043942753477121545,0.0022427707738989396,1.1224380245949641,9.486238532110091,51
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.48623853211009177,0.043942753477121545,-0.0006180032514040883,0.9718893464134429,11.385321100917432,53
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.42201834862385323,0.043942753477121545,0.0027249026990245747,1.1722469359030998,8.192660550458715,46
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",PARTY BUNTING,0.41284403669724773,0.043942753477121545,-0.002656235671090787,0.8722824812840911,10.770642201834862,45
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.44954128440366975,0.043942753477121545,0.0033851625830033016,1.206804281345566,8.477064220183486,49
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, PARTY BUNTING",JUMBO BAG RED RETROSPOT,0.7283950617283951,0.03265470671235638,0.0014452580968075887,1.0646929585252116,26.936507936507937,59
"JUMBO STORAGE BAG SUKI, WHITE HANGING HEART T-LIGHT HOLDER, PARTY BUNTING",NATURAL SLATE HEART CHALKBOARD ,0.5555555555555556,0.03265470671235638,0.0055825074768845045,1.4445026787794084,11.777777777777779,45
"LUNCH BAG  BLACK SKULL., ASSORTED COLOUR BIRD ORNAMENT",JUMBO BAG RED RETROSPOT,0.4117647058823529,0.04797419875025197,-0.013066807207892597,0.6018752816388783,14.260504201680673,49
"LUNCH BAG  BLACK SKULL., ASSORTED COLOUR BIRD ORNAMENT",LUNCH BAG RED RETROSPOT,0.6082474226804123,0.04797419875025197,0.004221193805941535,1.2157596550836123,15.91025641025641,69
"LUNCH BAG  BLACK SKULL., HEART OF WICKER SMALL",JUMBO BAG RED RETROSPOT,0.43790849673202614,0.06168111267889538,-0.012705919313154193,0.6400895852349975,13.796747967479675,67
"LUNCH BAG  BLACK SKULL., HEART OF WICKER SMALL",LUNCH BAG RED RETROSPOT,0.5666666666666667,0.06168111267889538,0.0030085909765593115,1.132648401826484,15.320987654320987,83
"LUNCH BAG  BLACK SKULL., HEART OF WICKER SMALL",WHITE HANGING HEART T-LIGHT HOLDER,0.4358974358974359,0.06168111267889538,-0.008932645812503828,0.6971267503182398,13.370689655172415,66
"LUNCH BAG  BLACK SKULL., HEART OF WICKER SMALL, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.5662650602409639,0.033460995766982464,-0.003944087811557848,0.827708003493053,20.44578313253012,47
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.7589285714285714,0.10078613182826043,0.003929785566686431,1.1093237014900243,26.515625,178
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.5132743362831859,0.10078613182826043,0.008414514486934798,1.2090949583574953,10.636363636363637,127
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,0.6417910447761194,0.10078613182826043,0.0116607177589715,1.282806355009802,17.47887323943662,154
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.8518518518518519,0.036283007458173755,0.0036511355799586707,1.2451493921735526,31.425925925925927,68
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7758620689655172,0.036283007458173755,0.01039870717457893,1.8276598880047157,18.155172413793103,64
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.6428571428571429,0.036283007458173755,0.004826763855838085,1.2849372625762634,17.728571428571428,57
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8518518518518519,0.0511993549687563,0.006093406417262874,1.2451493921735526,31.425925925925927,102
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5802469135802469,0.0511993549687563,0.005603798318681726,1.3919753086419753,13.08860759493671,64
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.6702127659574468,0.0511993549687563,0.007845837727786105,1.3396154439624874,17.985507246376812,83
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.8518518518518519,0.02580124974803467,0.004118233895418329,1.2451493921735526,31.425925925925927,54
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.8870967741935484,0.033460995766982464,0.005731380843955154,1.2966667933925142,32.0188679245283,71
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.8602150537634409,0.06208425720620843,0.007112685152616126,1.257373860259408,30.303571428571427,123
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5413533834586466,0.06208425720620843,0.007105534030180418,1.2752393805025384,11.202127659574469,83
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.7894736842105263,0.02297923805684338,0.0024205736817322263,1.1539714046459697,29.771929824561404,45
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, WHITE HANGING HEART T-LIGHT HOLDER",JUMBO BAG RED RETROSPOT,0.6527777777777778,0.029026405966539003,-0.000910224118208704,0.9541633929156027,23.569444444444443,47
"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, WHITE HANGING HEART T-LIGHT HOLDER",LUNCH BAG RED RETROSPOT,0.625,0.029026405966539003,0.003619524368282643,1.2492445608380338,17.23611111111111,45
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.5534883720930233,0.14714775246926023,0.010829806089595193,1.2915596490844254,10.221153846153847,178
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.4810126582278481,0.14714775246926023,0.00808442517632291,1.1330977195956098,9.933962264150944,175
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",LUNCH BAG RED RETROSPOT,0.6592920353982301,0.14714775246926023,0.01789544010709456,1.3177871827601206,14.102272727272727,227
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.41964285714285715,0.05644023382382584,0.0001260385329293545,1.0066964285714286,9.315315315315315,56
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.5808823529411765,0.07175972586172143,0.010657935362873346,1.36835581811072,10.744897959183673,102
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,0.75,0.07175972586172143,0.01368521677307144,1.4990934730056407,20.34426229508197,123
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.8571428571428571,0.027413827857286837,0.010132327863848805,2.0191290191290188,18.803571428571427,54
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.6617647058823529,0.027413827857286837,0.004426300999438434,1.3227295350049768,18.25,45
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5822784810126582,0.041120741785930254,0.005268589454507911,1.3968489092378131,13.08860759493671,54
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.7108433734939759,0.041120741785930254,0.008050457344753296,1.4208275487121733,17.728571428571428,71
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5784313725490197,0.049586776859504134,0.007573119922169784,1.3625821648697467,11.571428571428571,71
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.6338028169014085,0.04878048780487805,0.006681748763109765,1.4789726127224305,14.971830985915492,68
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.75,0.04878048780487805,0.011543699391841732,1.7667378917378918,16.2,80
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.7222222222222222,0.04878048780487805,0.007447325177505283,1.4435714925239502,18.803030303030305,79
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.66,0.0705502922797823,0.01100159555356209,1.5401034807149578,12.654761904761905,102
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5747126436781609,0.0705502922797823,0.005972081124120691,1.3786989483981413,11.885057471264368,80
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.7301587301587301,0.0705502922797823,0.012274576609873075,1.459434915518719,19.6984126984127,118
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.71875,0.03225156218504334,0.007948635112799408,1.677196025399812,16.609375,54
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.6818181818181818,0.03225156218504334,0.005231127324475395,1.3628122481869458,18.803030303030305,53
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, LUNCH BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.6629213483146067,0.047571054222938926,0.008409476196127821,1.5469204181508767,14.364864864864865,71
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.6139240506329114,0.09151380770006047,0.011808209659207978,1.4325857079914739,12.36046511627907,123
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5198237885462555,0.09151380770006047,0.008722419065445,1.224523179001887,10.125,118
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.569620253164557,0.0318484176577303,0.004493098984008343,1.3292032342188933,13.455696202531646,45
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.6818181818181818,0.0318484176577303,0.007846650355335617,1.606125356125356,15.954545454545455,53
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.6470588235294118,0.03507357387623463,0.007487956554980897,1.5099053732499585,12.505882352941176,55
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4838709677419355,0.047571054222938926,0.0025127256458469184,1.1607755662319836,11.118279569892474,53
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.5340909090909091,0.03547671840354767,0.0038875289341117926,1.2581315289648622,11.965909090909092,47
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.6136363636363636,0.03547671840354767,0.004020718589476855,1.2265310233682514,14.102272727272727,54
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5568181818181818,0.03547671840354767,-0.002428699957227349,0.890514184397163,17.625,49
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, PARTY BUNTING",JUMBO STORAGE BAG SUKI,0.6091954022988506,0.03507357387623463,0.006477535459917329,1.4350514676185173,12.10344827586207,53
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",JUMBO STORAGE BAG SUKI,0.6164383561643836,0.029429550493852045,0.005648330308395,1.4521133356749796,14.424657534246576,45
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.6301369863013698,0.029429550493852045,0.003820974737806737,1.259512324351771,17.0,46
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.6438356164383562,0.029429550493852045,0.0005461669760272029,1.0296803652968036,21.246575342465754,47
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER",JUMBO BAG PINK POLKADOT,0.4392523364485981,0.04313646442249546,0.00046197876189773077,1.0249909882979753,9.934579439252337,47
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER",JUMBO STORAGE BAG SUKI,0.5794392523364486,0.04313646442249546,0.006683048967188985,1.3649563774174367,12.535714285714286,62
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER",LUNCH BAG RED RETROSPOT,0.6351351351351351,0.04313646442249546,0.005429408446556391,1.2695025807435152,16.77027027027027,67
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER",NATURAL SLATE HEART CHALKBOARD ,0.45794392523364486,0.04313646442249546,0.0031638028385161565,1.1907022081153626,8.91588785046729,49
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER",PACK OF 72 RETROSPOT CAKE CASES,0.4392523364485981,0.04313646442249546,0.0034183177870234028,1.220118052139695,8.345794392523365,47
"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER",REGENCY CAKESTAND 3 TIER,0.4392523364485981,0.04313646442249546,-0.0004944838638782219,0.9745665657967332,10.448598130841122,47
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.49504950495049505,0.08425720620842572,0.0027080000459947192,1.1551931298492033,11.43010752688172,90
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.648936170212766,0.08425720620842572,-0.0012705431736624486,0.9485481262302687,23.901408450704224,121
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.59,0.08425720620842572,0.01220607210744919,1.3898338081671413,13.329113924050633,119
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.6095238095238096,0.08425720620842572,0.006229846582825986,1.218310885998235,15.91025641025641,118
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.647887323943662,0.039105019149365046,0.006278360447531869,1.511838670782929,14.971830985915492,54
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8392857142857143,0.039105019149365046,0.003502668526662777,1.2267815051772035,30.854545454545455,64
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.6338028169014085,0.039105019149365046,0.0038212185260715907,1.266839554652654,17.47887323943662,53
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, LUNCH BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.5,0.03708929651279984,0.0026503034899793476,1.1667450611476953,11.554347826086957,46
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.7241379310344828,0.03708929651279984,0.0014030014642329501,1.0584703228821652,19.50574712643678,63
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5760869565217391,0.03708929651279984,0.005621838650280899,1.3570595400305545,12.10344827586207,53
"LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY, LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.7681159420289855,0.02781697238459988,0.002336060416582949,1.1227528545685908,24.594202898550726,53
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.5136986301369864,0.11247732312033865,0.0064527503196572045,1.1987106792613307,11.308510638297872,127
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.64,0.11247732312033865,-0.0017793292824120866,0.9354861520329995,20.950617283950617,175
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.47692307692307695,0.11247732312033865,0.0035836062305942,1.1441080196399347,10.34,119
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.6049382716049383,0.11247732312033865,0.008633598874283308,1.2091453527123686,15.134146341463415,161
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,0.6447368421052632,0.03063898407579117,0.004425325846379019,1.2886943890750244,16.32894736842105,49
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.6438356164383562,0.04797419875025197,0.00633597574079229,1.5023840513408677,14.561643835616438,64
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.7846153846153846,0.04797419875025197,0.002632994523174736,1.1468700421558407,26.107692307692307,80
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.6617647058823529,0.04797419875025197,0.00502894559015674,1.3227295350049768,18.25,69
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, LUNCH BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.5596330275229358,0.06490626889739971,0.006048630639284748,1.305898141835035,12.218390804597702,83
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.7526881720430108,0.06490626889739971,0.0031663219839196447,1.1002021277269818,25.328358208955223,118
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, LUNCH BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.47572815533980584,0.047167909695625884,0.002444789982707692,1.1412414790332577,10.444444444444445,53
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.8333333333333334,0.02176980447490425,0.0032479910526456287,1.2180809271263013,31.425925925925927,45
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.7580645161290323,0.024994960693408588,0.0018478337848359717,1.108060714353603,27.370967741935484,47
"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI, PARTY BUNTING",JUMBO BAG RED RETROSPOT,0.6794871794871795,0.031445273130417256,-0.00014619169615725903,0.9932044482722149,21.756410256410255,53
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.8117647058823529,0.03426728482160855,0.004373480208720136,1.186554126659503,19.96470588235294,69
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.47115384615384615,0.04192703084055634,0.0019555881979013,1.1098738037840603,10.125,49
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.873015873015873,0.02539810522072163,0.004797184213035838,1.2760847807989824,26.936507936507937,55
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.4946236559139785,0.047571054222938926,0.002593013247738732,1.1541994153289028,11.43010752688172,57
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.7611940298507462,0.047571054222938926,0.0020813829425658007,1.112635115524323,25.328358208955223,79
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.631578947368421,0.047571054222938926,0.00762252767718013,1.4877792772529614,14.424657534246576,69
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.5612244897959183,0.047167909695625884,0.00524201653363886,1.3096118033290456,12.505882352941176,63
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.7763157894736842,0.047167909695625884,0.0028242870483299264,1.1347385479018701,23.901408450704224,87
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5217391304347826,0.06490626889739971,0.003890210605025183,1.2516188714153562,11.617977528089888,69
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.6067415730337079,0.03587986293086071,-0.0027769108621933606,0.8868724053683633,19.06741573033708,54
