ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
ec6825fcbb2a89516adeac116bdb48d4,33,NA,United States of America,"arts, entertainment, sports, or media",Self-employed business owner,NA,male,18000,start your own business,NA,English,NA,bachelor's degree,NA
780ef4dd0af557526d65767d284fd74b,33,3,United States of America,NA,Employed for wages,70000,male,43000,work for a multinational corporation,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,50000
aa2ed51da8fd92b331c9f8eb26c29451,19,NA,India,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,Hindi,NA,high school diploma or equivalent (GED),NA
f50f4a0946b760221133bca34f399ec8,26,NA,United States of America,NA,NA,90000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,NA,NA
89142b522916ad967c265bda1c072cc5,29,NA,Brazil,software development and IT,Employed for wages,NA,male,NA,NA,NA,Portuguese,"single, never married",bachelor's degree,NA
0163f4d76078705635bec2f7b85c04d9,32,1,United States of America,NA,Employed for wages,60000,male,50000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,master's degree (non-professional),NA
9443697e6fda25e7af5f3831adfb4454,17,NA,United States of America,NA,NA,NA,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,some high school,NA
7b48b302091c8b513aeb11ad98f31297,32,1,United States of America,NA,Employed for wages,NA,male,55000,freelance ,NA,Russian,divorced,bachelor's degree,40000
187d8cfad641b111f7fc78164c8841d9,17,NA,India,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,Hindi,NA,some high school,NA
fe05193b3e0c1f6ea9d0e08b87538449,22,NA,Brazil,NA,Not working but looking for work,NA,male,NA,start your own business,NA,Portuguese,NA,master's degree (non-professional),NA
5bdaee10237b16f4df28ace5cefd7c7b,35,3,United States of America,software development and IT,Employed for wages,NA,male,58000,NA,NA,English,married or domestic partnership,master's degree (non-professional),6500
959d9cdf07cfab8b050b6fe36072f78b,35,1,United States of America,NA,Not working but looking for work,50000,male,NA,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,25000
a8a7052953baf16a2ed35295ca711bdd,16,NA,India,NA,Not working and not looking for work,NA,male,NA,work for a startup,Full-Stack Web Developer,Tamil,NA,some high school,NA
a52733111c9360fd8413ddf7ab34f949,22,NA,Turkey,NA,A stay-at-home parent or homemaker,NA,male,NA,freelance ,NA,Turkish,"single, never married","trade, technical, or vocational training",NA
dd3bf1253b13adc6f43ba5f889461143,57,NA,Italy,NA,Self-employed business owner,NA,male,30000,start your own business,NA,Italian,NA,bachelor's degree,NA
f4d6a90d55c74716025c54b08c855f61,25,NA,United States of America,NA,Employed for wages,NA,male,NA,NA,NA,English,NA,bachelor's degree,NA
7968df11b7330b9bd8a22d1fbd5586a5,35,NA,South Africa,software development and IT,Employed for wages,NA,male,20000,NA,NA,English,NA,"trade, technical, or vocational training",NA
ef55b79198a7c0f57555cc12d80da90b,20,NA,Nepal,NA,Not working but looking for work,50000,male,NA,work for a startup,Back-End Web Developer,Nepali,NA,some high school,10000
860b0bb0370480a314e892d903d6b570,26,NA,United States of America,food and beverage,Employed for wages,65000,male,19000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,30000
eabb74081798b3c3a79c3703fade4dde,27,NA,United States of America,software development and IT,Employed for wages,NA,male,70000,NA,NA,English,NA,"professional degree (MBA, MD, JD, etc.)",NA
30a25737803c3074077d7551b665464e,27,NA,United States of America,software development and IT,Employed for wages,NA,male,52000,NA,NA,English,NA,bachelor's degree,25000
cad9add4ab78df0c349e0caf6c776374,39,NA,United States of America,education,Employed for wages,NA,male,45000,start your own business,NA,English,NA,master's degree (non-professional),40000
cd7770c71712d536842adac9db78c521,23,NA,Hong Kong,NA,NA,31000,female,NA,work for a startup,  Data Scientist / Data Engineer,Yue (Cantonese) Chinese,NA,bachelor's degree,NA
dd4601c560c1b78e6890bd8232b5420f,22,NA,Venezuela,NA,Not working but looking for work,40000,male,NA,work for a multinational corporation,Full-Stack Web Developer,Spanish,NA,associate's degree,NA
e3f565a6fe0798fb9a8189b8f6861927,30,NA,Philippines,software development and IT,Employed for wages,NA,male,15000,NA,NA,Cebuano (Visayan),married or domestic partnership,bachelor's degree,NA
0e635120c4fcf67291653ac8bdb829f1,NA,NA,NA,NA,NA,NA,male,NA,NA,NA,NA,NA,NA,NA
3ddd12ad94dc4821716c7d00da41a24f,36,3,United States of America,office and administrative support,Employed for wages,50000,male,26000,work for a medium-sized company,  User Experience Designer,English,married or domestic partnership,"some college credit, no degree",NA
bd225a2317cc3a3133c87c2790f62b94,25,NA,United States of America,office and administrative support,Employed for wages,60000,female,34000,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,NA
5f2dd6c436ae4de2ca3f2a6c0355b429,24,NA,United States of America,software development and IT,Employed for wages,NA,male,55000,NA,NA,English,NA,bachelor's degree,25000
0db95873df6dd5c61304692b3693947b,24,NA,South Africa,software development and IT,Employed for wages,NA,male,32000,NA,NA,English,"single, never married","trade, technical, or vocational training",NA
48fc389297b984f3b723426a0ca198fe,36,7,South Africa,software development and IT,Employed for wages,NA,male,12300,freelance ,NA,English,married or domestic partnership,"some college credit, no degree",NA
bed41249c6a0c61f515c7c5690723c4f,18,NA,India,NA,NA,20000,male,NA,work for a multinational corporation,  Front-End Web Developer,NA,NA,"some college credit, no degree",NA
60d7580070e18c35d775f8165cdbd0b5,24,NA,France,software development and IT,Employed for wages,NA,male,9000,NA,NA,French,NA,master's degree (non-professional),NA
ae2f5263c198a19c8a7274247a1795fc,20,NA,India,NA,Not working but looking for work,80000,male,NA,work for a startup,  Data Scientist / Data Engineer,Gujarati,NA,"some college credit, no degree",NA
ce3a2fb54c6d91e4017923081e5ba16f,32,3,United States of America,health care,Employed for wages,45000,male,30000,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,"some college credit, no degree",NA
1eec03f2ecb18f30772794a604f25148,29,NA,United States of America,NA,Employed for wages,110000,male,58000,work for a medium-sized company,Full-Stack Web Developer,Tagalog,NA,bachelor's degree,NA
99f5af42d7127f99961c38df916c36c4,33,NA,United States of America,software development and IT,Employed for wages,NA,female,63000,NA,NA,English,NA,bachelor's degree,6000
ee25a6e9e0204dfc0b12124d94bfb13f,25,NA,United States of America,software development and IT,Employed for wages,NA,female,44000,NA,NA,English,NA,bachelor's degree,NA
7c1d6473987e8b0e6cc61d89d2e038a6,24,NA,United States of America,software development and IT,Employed for wages,85000,male,71000,work for a medium-sized company,  Front-End Web Developer,English,NA,"some college credit, no degree",3000
f031c3ce6f5e5c2cb71726c1cc82875b,31,2,Denmark,software development and IT,Employed for wages,NA,male,50000,start your own business,NA,Swedish,married or domestic partnership,associate's degree,50
34f402becac91fc9f882a8a35f2bf744,33,1,United States of America,software development and IT,Employed for wages,70000,male,84000,work for a medium-sized company,  Data Scientist / Data Engineer,English,married or domestic partnership,bachelor's degree,NA
79651a5164024754be83f9df50dc8fd4,40,2,United States of America,NA,Employed for wages,NA,male,120000,start your own business,NA,Greek,married or domestic partnership,master's degree (non-professional),NA
61dbaa0308c8f6b69f6e20b0c8799611,35,NA,Yemen,sales,Employed for wages,NA,male,30000,start your own business,NA,Arabic,"single, never married",bachelor's degree,NA
20754d1ea9f12e517221ee364b5c2b1c,30,2,United States of America,software development and IT,Self-employed business owner,NA,male,120000,freelance ,NA,English,married or domestic partnership,bachelor's degree,NA
f515cc849dfc6b462727c096256b3ebb,27,NA,United States of America,software development and IT,Employed for wages,NA,male,45000,NA,NA,English,married or domestic partnership,bachelor's degree,10000
09b3be982b850470990d08f8153734ef,21,NA,India,NA,Not working but looking for work,NA,male,NA,freelance ,NA,Hindi,NA,"some college credit, no degree",NA
723a2111a5bb64c39886eec7695f5730,16,NA,United States of America,NA,NA,NA,male,NA,start your own business,NA,Russian,NA,some high school,NA
4fbb962e1ff1aa056ca45d8b83671b68,36,2,India,software development and IT,Employed for wages,NA,male,110000,NA,NA,Gujarati,married or domestic partnership,bachelor's degree,NA
275826f7d7f8cc19eeceedb906291817,29,NA,Canada,software development and IT,Employed for wages,55000,male,45000,work for a medium-sized company,  DevOps / SysAdmin,English,NA,associate's degree,6000
f31b22f78c45310279f111791e071aa7,24,NA,United States of America,software development and IT,Employed for wages,NA,male,40000,start your own business,NA,English,NA,bachelor's degree,28000
955e2b275bab76832a9cae114420c586,25,NA,United States of America,software development and IT,Employed for wages,NA,female,55000,NA,NA,English,NA,bachelor's degree,19000
05f32e4a367d6e1974d0f491123dbe5e,64,NA,United States of America,NA,Not working but looking for work,55000,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,master's degree (non-professional),NA
f471961e02a0925d7f8c7730292d338e,30,NA,Germany,NA,Retired,NA,male,NA,start your own business,NA,Russian,NA,bachelor's degree,NA
b1cebd81c661732cea560abcf2699284,27,NA,United States of America,NA,Employed for wages,70000,male,42000,work for a startup,  Front-End Web Developer,English,NA,bachelor's degree,NA
6663dc47d2928c8e0b952bc9a8ae8d95,34,NA,Canada,construction and extraction,Employed for wages,NA,male,75000,freelance ,NA,English,NA,bachelor's degree,NA
709c19dc334c1a64882b2b656af2a692,28,NA,Nigeria,software development and IT,Employed for wages,NA,male,50000,NA,NA,English,NA,bachelor's degree,NA
7ec91bae269254fecf1b37c68b085318,55,1,United States of America,NA,Not working and not looking for work,NA,male,NA,freelance ,NA,English,divorced,"some college credit, no degree",24000
a05d2b228f09537371dc797dc8c419f7,34,2,Canada,software development and IT,Self-employed business owner,NA,male,38223,NA,NA,French,married or domestic partnership,"trade, technical, or vocational training",500
7f9808a98b345c53e7585d041c29f3f1,46,1,United States of America,transportation,Employed for wages,NA,male,80000,freelance ,NA,English,married or domestic partnership,"trade, technical, or vocational training",3000
1a02b83e54aa764cfebe9b2b7b6ca2f7,28,1,Iceland,NA,Not working but looking for work,100000,male,NA,work for a startup,  Data Scientist / Data Engineer,English,separated,bachelor's degree,25000
3539abc4cc0dedb21f3bd5f532efcf82,41,NA,United States of America,office and administrative support,Employed for wages,45000,female,34000,work for a medium-sized company,Back-End Web Developer,English,NA,bachelor's degree,40000
775d4bcca9be562258d5f87dfc357ac5,27,NA,United States of America,software development and IT,Employed for wages,NA,male,NA,NA,NA,English,NA,bachelor's degree,NA
2b0a63db04ab78d789f5a8ce87f0077f,26,NA,Brazil,software development and IT,Employed for wages,NA,male,10000,NA,NA,Portuguese,married or domestic partnership,bachelor's degree,NA
048e8fdcae86b0fcac876e30a1309e75,35,NA,United States of America,NA,A stay-at-home parent or homemaker,NA,male,NA,freelance ,NA,English,NA,bachelor's degree,12000
6e1a1bba1f48d3d09cb7c14d90dd7def,30,NA,Australia,NA,Not working but looking for work,NA,male,NA,NA,NA,English,NA,"some college credit, no degree",NA
efdb1b7fe1a7766609109cd8b7981d6c,20,NA,Malaysia,NA,Not working and not looking for work,NA,female,NA,freelance ,NA,Malay Bhasa Indonesia,NA,bachelor's degree,NA
c1fe1b8ff940355cc5ca57069aa2eed1,11,NA,United States of America,NA,NA,NA,male,NA,start your own business,NA,English,NA,no high school (secondary school),NA
a7384348a0437b44da68bada04bf3185,29,NA,"Netherlands (Holland, Europe)",NA,Not working but looking for work,NA,male,NA,start your own business,NA,Dutch,NA,master's degree (non-professional),NA
12a1ca1abf5c7ee5d6cd3e883f09fc1a,22,NA,Ireland,software development and IT,Employed for wages,NA,male,30900,NA,NA,English,NA,bachelor's degree,NA
3e2c7d4f68e6effe253e0e9b3e51aaca,31,2,United States of America,software development and IT,Employed for wages,100000,male,86000,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",120000
ffcecc8e4ea31e8b003213944a22347b,21,NA,Madagascar,NA,Doing an unpaid internship,NA,male,NA,start your own business,NA,Malagasy,NA,NA,NA
38d203bfa9156d4e50658a9c59d8b888,26,NA,United States of America,NA,Not working but looking for work,50000,male,NA,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,25000
9e7c712ee5360a1ea74d014a9a141b58,28,NA,United States of America,food and beverage,Employed for wages,45000,male,30000,work for a medium-sized company,  Front-End Web Developer,English,NA,associate's degree,24000
0bc268bc2669afdfa90bb829b430fa1d,18,NA,Ukraine,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,Ukrainian,NA,high school diploma or equivalent (GED),NA
0e5fe42622aef287d163705bd61e12f4,34,NA,United States of America,software development and IT,Employed for wages,60000,female,95000,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,5000
7122326108183d82836c72cb537ceda3,28,NA,Korea South,"arts, entertainment, sports, or media",Employed for wages,20000,female,35000,work for a medium-sized company,  Data Scientist / Data Engineer,Korean,NA,bachelor's degree,10000
03b779f14dc94d4ea09586acfb6dc3ba,24,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,50000,male,30000,work for a startup,  Front-End Web Developer,English,NA,bachelor's degree,10000
a7249d71209005c1d9bb2afde35241c5,44,2,France,NA,NA,NA,male,NA,start your own business,NA,English,married or domestic partnership,associate's degree,NA
1b6bfd1b4cf354e6070d5a7a73b25ce5,32,NA,Slovenia,education,Employed for wages,NA,male,12000,freelance ,NA,Slovenian,NA,master's degree (non-professional),NA
